iteration,hcr_variation,efr_variation,cat_variation,npv_climate,nav_ratio
599,0.8288337343994694,0.8713770183295776,0.7072650851409324,-7050848.996473611,-97.90147102840768
600,1.182600559319792,1.071252507837702,0.9119508451012385,-9352963.673719091,-129.8664746033164
601,0.9186142325150621,0.9549109689237548,1.1647921187087091,-8786841.954750625,-122.00583979240733
602,1.0645482444281658,0.9055586703602403,0.8044656012004506,-8221723.578687755,-114.15913645931789
603,0.839358259885359,1.0480908159104014,1.1586235973330417,-8737809.087158319,-121.32501541672877
604,0.9060185713300016,0.8562834883092738,0.7493030004858564,-7392015.033958446,-102.63858239632991
605,1.187144013938012,0.938633433243226,1.16153388870288,-9676171.009821644,-134.35422830041563
606,1.0498654275417054,0.9645818918958687,0.8234123573173331,-8375135.358429344,-116.28926843594925
607,0.8485545672637627,1.03450389041166,1.164780268382673,-8750502.538417056,-121.50126476645663
608,1.0575617014164522,1.0090906399747475,0.7251707340589817,-8260926.406678779,-114.70347013186064
609,1.1873955110377534,1.0896142574963723,0.8756932220205789,-9322743.640615508,-129.44686758906212
610,1.1919881317435401,1.0305644768908966,1.049453594924348,-9640203.056652244,-133.85481106329618
611,1.0992292717718128,1.0935309364270411,1.0938871643989017,-9597435.757459968,-133.26098448937157
612,0.85123829854648,0.9514802517983495,1.2568501841956299,-8783670.278402774,-121.96180087167083
613,0.8898462447375408,0.961650107151254,0.9592461297665176,-8163756.198614165,-113.35425582952342
614,0.9757619958777809,1.0338818747483576,1.2658455026468245,-9459995.275866607,-131.35261496769093
615,0.896277084733002,0.8864504128902754,0.8184822939159624,-7618896.57269455,-105.78884648545765
616,1.1547699600837078,1.0437432437965617,0.8715440735434961,-9077042.364412453,-126.03529029023375
617,1.1263787755874468,1.1084109989090307,1.2079086032141668,-10031194.290757269,-139.28374834407458
618,1.1675706134558217,0.9256723060520085,1.153025157247767,-9551199.46468501,-132.61899072665838
619,0.984215798909656,1.1025995658670185,1.137094406296968,-9331886.966022845,-129.57382322347118
620,1.1105789785998899,1.0468485513043213,0.8064572616818241,-8759402.38797437,-121.62483972374594
621,1.0180107675587753,1.1454009218573524,1.2624328398982714,-9892012.584153224,-137.35120180626117
622,0.8172694943188047,0.8994444447188311,0.7790372640727371,-7272641.712630905,-100.98107650372633
623,1.0903919639941182,1.0953355989570834,0.8281068197864031,-8872952.980123775,-123.20149666436875
624,1.0023410771807315,1.10221090840336,1.1396809268597503,-9401153.728798935,-130.53559647553578
625,1.0168948821967394,1.0271043071376318,1.005016328149768,-8901017.37568519,-123.59117251905799
626,0.9190193805275283,1.0195065978577047,1.1133311812300544,-8822769.087049263,-122.50469022923103
627,1.149329166344323,1.0408874061937743,1.156672922225895,-9799580.621612297,-136.06777833380767
628,0.8640286539818293,0.988467242325937,0.705598971896256,-7477382.190997531,-103.82391061082144
629,0.8986715458086493,1.0679385145339013,1.295085970809618,-9356245.389466459,-129.9120414278683
630,0.8396712398348865,0.9704482947583865,1.1800425812194957,-8591193.062649004,-119.28924291855473
631,0.8816142538515596,1.0165254847906857,1.1398427776178048,-8753559.81309146,-121.54371521293645
632,1.0463941801040717,0.9064074203846249,0.9132307412114437,-8446111.614193046,-117.27477810305888
633,1.1135167137941588,1.016267954239605,0.7031377681257476,-8417906.345917834,-116.88314622209316
634,1.1043963040112375,0.8605934064820717,1.1474402696387394,-9144250.908026936,-126.96848504292602
635,0.880992224066095,1.137422044035814,0.9207644507812507,-8493434.381767975,-117.93185763504688
636,0.9307726465352316,0.8946664150997333,0.883362529294129,-7931774.705944677,-110.13317856704519
637,1.1506603047312802,1.1489003012881742,0.920985718304109,-9468813.290663725,-131.47505364431268
638,0.979444252381817,1.0666212814608211,1.2317174682790448,-9469245.891923005,-131.4810603393466
639,1.0372177336747137,0.9674577094533487,0.9475731045091742,-8664585.534620268,-120.30830189599016
640,1.0782472585987228,0.8509654790812836,1.0717536024759045,-8828509.960800659,-122.58440261358803
641,0.942197204176543,1.0882591993831252,0.7557943838938792,-8145256.860679346,-113.09739138698946
642,1.0352809067793562,0.994291866965837,1.0853953155431364,-9090391.674962305,-126.22064628646898
643,0.8259414377931874,1.0239951362284394,1.0368907527757143,-8307684.59473007,-115.35271044251454
644,1.0242640377664685,1.0310462999789365,1.1058807623358173,-9202182.374610499,-127.77286701170742
645,1.121995599872308,0.9309462160384643,1.1950296461080372,-9515762.581794277,-132.12694743295017
646,0.9993022729053814,0.8731174837402993,0.7351305575463875,-7725778.366922867,-107.27290675768036
647,0.9336953274784243,1.08546909313344,1.1246085608445495,-9077105.837940682,-126.03617162406859
648,1.1154459858689625,1.0051807169324827,0.9641193987732943,-9081195.581891479,-126.09295796981402
649,0.8589810106825136,0.9484578260827934,0.9604116197043252,-8024038.7496179035,-111.41427047571544
650,0.8354401718718469,0.9161835858133633,1.0589351764382433,-8115628.1488436535,-112.68599490482939
651,1.0942652456956758,1.1495042534178848,1.2598679988061345,-10163172.364871806,-141.11627200268242
652,1.0570260798140767,0.9763744159882215,1.0817064188249397,-9109799.620644506,-126.49012680333684
653,1.1142606472320928,0.8855008572770162,0.945942933817773,-8714862.548069604,-121.00640131324711
654,1.1359209142542468,0.9651498855799131,1.043123362736312,-9255310.355803085,-128.51055229104404
655,1.0351077443448793,0.9053428759400918,0.917341264991373,-8414577.971432682,-116.83693153810366
656,0.9338045154967729,0.8578590125596194,0.7145150583348131,-7402091.809931984,-102.77849904913676
657,1.1326788174703093,0.9319212429918436,1.0108472597432894,-9071857.067820251,-125.96329212882807
658,0.9194902294355093,1.132203773534602,0.8555780553194642,-8443322.541830366,-117.236051662137
659,0.971862725095574,1.1118190751453805,1.2051601400750853,-9491660.827942614,-131.79229310158914
660,0.8744405671385109,1.090792992938713,0.9749121320427356,-8490237.268166607,-117.88746551648423
661,0.9931875488341421,0.8900439917247831,0.7483609082542747,-7783587.742607097,-108.07559348683178
662,1.091175722789506,0.9989383457065899,0.9621104215691078,-8974499.146482991,-124.61147141618017
663,1.0918032914609588,1.0796538696973328,0.7953449006016121,-8750624.031613678,-121.50295170694778
664,1.0440900597910565,0.8906062246833056,1.1508250516174274,-9020742.733544337,-125.25356646050749
665,1.0627820625068558,1.1369843863250373,0.7413748098138526,-8657791.91206337,-120.2139720298613
666,0.8228218884605017,0.93465612240796,0.8570234102415436,-7589488.79786664,-105.38051772720961
667,0.8987915196288,1.121876374156311,0.8497277199097036,-8328312.709725947,-115.6391330851849
668,0.9087798904514525,1.077819478725389,0.969843905470324,-8563127.30929978,-118.89954821089843
669,1.1106842227820724,0.8696098472693156,0.9925427162040306,-8783013.539429242,-121.95268201071912
670,0.8134454400733131,0.8687959610366063,1.2438624720066467,-8399929.967937913,-116.63354311062713
671,0.8556981484470381,1.009726204682565,0.9466573615604239,-8137369.664353173,-112.98787718196134
672,0.9389373305035371,1.1199500037061816,0.7130940380652937,-8104912.951559298,-112.53721373294177
673,1.0655158744702355,1.139018330264065,1.0361009100771053,-9447026.463668134,-131.17254221441587
674,1.1747289848132367,0.8656773637858071,0.9512759914444968,-8888612.076348156,-123.41892417644694
675,0.9040631163848205,1.069246289494219,1.2887782542983481,-9361995.929651232,-129.99188803124596
676,0.9026120249776991,1.0462523804422224,0.8188585796558441,-8061913.479963433,-111.94016343094482
677,1.026132101828644,0.9891797460065008,1.2832031977789222,-9564600.45525541,-132.80506430315054
678,1.0434109090785866,0.9548519116260455,0.76845747093276,-8182583.03975897,-113.61566767422701
679,0.8604987314939738,0.9175950789853705,0.8505799968041787,-7659718.266016142,-106.35565820246552
680,1.140246423136455,1.0183668364847573,1.01403454682462,-9333852.776620878,-129.60111862426714
681,0.845907548747687,1.1080419080048305,1.1336885819250901,-8852746.531889096,-122.92092889055543
682,0.8270673447600007,1.0623505291689306,1.0261229304055877,-8384107.625096155,-116.41384890924819
683,0.8326901382987113,0.9874901924585969,0.9908177722780281,-8114373.621123912,-112.6685757104501
684,0.8663098160653103,1.1337094441000846,1.2099852228883972,-9192098.98692381,-127.63285855485772
685,1.0676089349316433,0.9886886683001821,0.9470593249507051,-8825474.139774133,-122.54225005232561
686,1.0603893868603818,1.0136295608220716,0.7373638635291313,-8314790.739173969,-115.45137969422395
687,1.0050010595081327,1.0919210851698518,0.9755439265581748,-8952211.515299186,-124.30200628939551
688,0.8207826310217075,1.0858834598152098,0.8208182692815846,-7884535.543580119,-109.47725989853406
689,0.9034483339552155,0.8994119060296888,0.8981290389228985,-7887320.81381082,-109.51593354662008
690,1.102700602275454,1.005815757851181,0.8229287644904275,-8667276.347241716,-120.3456639943748
691,1.1511320312608162,1.1138745564854586,1.222347055027604,-10170191.651049834,-141.2137352220397
692,0.8955184845526157,0.9853718032542964,1.290993793684525,-9117527.108566279,-126.59742344736851
693,1.108804990523996,0.8581502263676679,0.7391227547562952,-8080529.994369039,-112.19865487596682
694,0.9855725507249331,1.122766061758468,1.0232210787716285,-9090449.868059421,-126.22145430119376
695,0.9991250032137161,0.8816421099869891,1.0940680628345765,-8690566.386779312,-120.6690476226699
696,1.1288412642400902,0.9641260022522686,1.1653671105551966,-9548983.438078979,-132.58822106123554
697,1.1857906615603246,0.9111299377383066,1.0139977787168448,-9211560.249104084,-127.90307937457338
698,0.9148551832338302,1.0878563257101517,1.0465560195286945,-8812318.746643338,-122.35958661135476
699,1.0538329670201214,1.089374247884768,0.937582283597473,-9016843.38804668,-125.1994238089687
700,1.1660360273628172,1.0099086601738418,0.7947728937012087,-8825919.938989012,-122.54844000178302
701,1.078359647267521,1.0879784051314763,0.890057006240516,-8974232.596258609,-124.60777034995635
702,1.1428717027995012,1.1218429764297297,0.8661426924266853,-9226358.601675512,-128.10855540820626
703,1.1934085890860888,0.8922134584146275,0.821209401041494,-8682047.496053912,-120.55076230214125
704,0.8736899356952105,1.118196913002361,1.0925755313949772,-8868733.610648662,-123.14291046026304
705,0.8608417132889091,0.9820970255105046,1.0691788150418813,-8404691.667823013,-116.69965960575847
706,0.8333856339957534,1.1147249105222015,1.1821621212649212,-8953791.67228361,-124.32394686609888
707,1.0020827094306552,1.140137984577751,0.9506565875650598,-9003280.810828175,-125.011106591951
708,1.193644127614599,1.050375999641088,1.080802763952365,-9780415.081747245,-135.80166363658742
709,0.866381958118314,1.1145783274913932,0.9564938127523691,-8476108.53786473,-117.69128722915893
710,0.8648933623129917,0.8537822559927277,1.0358534101830295,-7994217.951934731,-111.00020686977476
711,1.0109598488490705,1.0658060867107475,1.2341548318106814,-9583906.1693426,-133.0731253280477
712,0.8317626338572118,1.0694489471021087,0.8124471664585493,-7857828.103129491,-109.10642544883477
713,1.1432708212628655,1.0957190541584967,1.0244762529913267,-9575102.356974399,-132.95088385302304
714,1.0840971194493245,0.9443050339551244,0.9827007393596888,-8860264.040439725,-123.0253099581323
715,1.1286547590841887,0.9877795591519641,0.9146789591952651,-8951857.117342811,-124.29708545202175
716,0.99768497890012,1.0984747757311655,0.9011248284225236,-8748285.13773557,-121.47047602191175
717,0.8695046372542975,1.0636042060992341,1.1955869276248492,-8981279.824712448,-124.70562154952809
718,0.8402549914094134,0.9219622338267833,0.7851831938565963,-7428465.713179868,-103.14470231430667
719,0.9391765646328667,0.9851052936716237,1.149295802177984,-8897486.470825195,-123.54214568838444
720,1.0604590339526696,1.0362785702435293,0.9114249679657926,-8831838.203287804,-122.63061546477712
721,1.136579021233904,0.9913861502194493,1.2874629628090928,-9968481.791607438,-138.41298144469738
722,1.0536568553182948,0.8878794224693508,1.1057065372452604,-8928554.173034716,-123.97352264019632
723,0.9300416061726796,1.0558981590058292,0.7417846888974434,-7980849.289976999,-110.81458217805351
724,0.8699525748703838,1.1067211776717358,0.8363077342141089,-8152216.813820844,-113.19403076349322
725,1.134816450097176,0.933782826536323,1.0857291460352245,-9280968.199533943,-128.8668130258753
726,1.0776602294039324,1.003796425943516,0.8831864060180388,-8732566.1214644,-121.25221651630659
727,0.8850577505484385,0.8599568063687278,0.8823678407444343,-7677832.860444476,-106.60718045780014
728,1.0612651162125133,1.1314914455345446,1.2227226893578313,-9902660.337812247,-137.499046519272
729,1.106425910614121,1.0865342029759895,1.0989909420855972,-9617672.191760609,-133.541968621551
730,0.9041147430264013,1.122158509211749,1.1024393871435005,-9011633.75706116,-125.1270877630184
731,1.024176252392176,0.8832968407640442,0.9682333262838553,-8452070.448366266,-117.35751688124918
732,0.9841433084807705,1.1093690828568008,1.0279889321126732,-9062772.53130356,-125.83715278177354
733,0.9521602195881639,1.1430400985531977,0.7664323559957894,-8352027.770995366,-115.96841816631003
734,0.9690193713247779,0.8626074025514215,1.1439424724601581,-8666130.115020784,-120.3297484896426
735,1.1672306208796601,0.9340111988651468,1.2150050060794726,-9734752.264190447,-135.16763261247272
736,0.9168872921847592,1.1232310484931745,1.1523771421580704,-9190391.701235252,-127.60915278829553
737,1.1219627107365755,0.8554019666801363,1.2776862142444156,-9534333.097298881,-132.38480018040877
738,1.0906683968281292,0.9414253286158399,1.1976367989153083,-9440404.740279606,-131.08059917878933
739,0.912608479365972,1.1118261518698382,0.7675482342471621,-8134404.20317867,-112.94670157156226
740,1.0814743909843183,1.012209542993473,0.7579206821172645,-8438927.910627939,-117.17503193819167
741,0.8967575313035356,0.8537212108831944,0.9812607792787035,-7962249.460750866,-110.55632240777247
742,0.9205061043040002,1.0295072452893277,0.8783426846251703,-8236881.330213289,-114.36960276948493
743,0.9199676446027939,1.072957959619481,0.728885701587012,-7956491.848037071,-110.47637760189528
744,1.1611579980767948,1.1056791623173543,1.1006828099358439,-9864140.743829519,-136.96419959286467
745,1.0372886280429536,1.1176907494418955,0.8111981077172287,-8701242.197812157,-120.81728191403813
746,0.8315876648763315,0.9218530509728614,1.1767469672201143,-8426547.048525175,-117.00312290807818
747,0.8138681066905934,1.0248420505250468,1.297262509714786,-8951674.53868493,-124.29455033615218
748,1.1422784375350157,1.0064337067130769,0.7381845455719853,-8584897.264027907,-119.20182536832606
749,1.132549405754284,1.0296935524531632,0.76895979823574,-8692779.519420952,-120.69977710521957
750,0.8375429139293425,1.1228880458309776,1.101520157762847,-8777935.696022036,-121.88217584338153
751,1.1317147197267021,1.11369367008468,1.0430634112289934,-9630677.915207643,-133.7225538897776
752,1.0069785407020164,0.979128223096297,0.8901679526746715,-8438502.693556838,-117.16912777306375
753,0.9738383843434847,1.0821638967190468,1.0611540586090789,-9042332.76013123,-125.55334530465186
754,1.1570093159819383,0.9830140043137563,1.0642537472312523,-9431630.259329088,-130.9587649722993
755,1.0525230212367955,1.0275091486918977,1.1215802638513097,-9333126.329005506,-129.59103185454543
756,0.8949733873499225,1.0037091332637371,0.7625348816850086,-7775408.899659229,-107.96202975056299
757,0.9538045310579251,0.9963001205863793,1.0913345557272836,-8825861.598715954,-122.54762994351125
758,1.1802124210344813,1.0301953199645066,1.146156349705936,-9852043.893834222,-136.7962340882933
759,1.0025064237980812,1.0402312094128994,0.7425593296802641,-8195566.41707003,-113.79594266498421
760,0.9017566323367389,0.9585559279615415,0.9834960130039081,-8261059.015854403,-114.70531141840245
761,0.8182594982009536,0.8920072292659953,0.8660885846747834,-7485274.555979325,-103.93349658295008
762,1.1886130763604201,0.9494041021309152,0.9892246348672495,-9256917.447490245,-128.53286685774785
763,0.8784390850953572,1.0332340213227305,0.8684099293095846,-8073216.901935653,-112.09711213872293
764,0.8827970313753707,1.0049717885337937,0.7033034794962525,-7580457.924404364,-105.25512349495894
765,0.8030656130596902,0.9157206427305573,0.7220328175004926,-7115883.182472337,-98.80447469216429
766,0.8432103016522766,0.9516581948016254,1.1815514077478877,-8558188.372055726,-118.83097076416092
767,1.0288194573477203,1.0038003177869248,0.876093293924873,-8542852.901142908,-118.61803680939475
768,1.1727014877731265,0.9691045123711575,0.7522556600774628,-8630364.141211983,-119.83313574834061
769,1.0468266064471206,0.8841515180429804,0.9071338856810153,-8373137.06602195,-116.26152202323688
770,1.0029647754871236,1.1122667574055527,0.9961279482040712,-9052610.33774563,-125.69605010056529
771,1.0809035064126657,1.147845051699721,0.778893471938789,-8848374.75483765,-122.86022649789906
772,0.9098926102078079,0.9683728226792939,0.9530969071232989,-8235484.888174818,-114.35021308608077
773,0.9644084301062184,1.1222833007669664,1.1284195866801139,-9291425.172778418,-129.0120087411219
774,1.0431620856362815,0.9428118153588346,1.194274230532777,-9268799.519240525,-128.69785015320622
775,1.1820242045939955,1.096359484765068,0.7009390631148837,-8862529.297849646,-123.05676319628846
776,1.0545605480733629,0.8653406144326302,0.8545643322002331,-8212695.737050146,-114.03378432413878
777,0.8238098801391087,1.0311386358848162,1.111953948095564,-8516194.014811294,-118.24787653661775
778,0.8457950552263621,0.9651516649134938,0.9737419053733252,-8056729.029191056,-111.86817701379933
779,0.9476212087043666,0.8863075001455579,0.9513686741124853,-8147502.086989402,-113.12856649209469
780,1.1004712191233672,0.8713022993599766,0.748108008449142,-8109496.907859484,-112.6008622474884
781,0.9419085167343937,1.1325177134856774,1.1011435880337483,-9167836.224049563,-127.29596860333696
782,1.0714679826690259,0.9585759972513594,1.0561964747251231,-9046608.095831476,-125.61270860322819
783,0.8040524736110974,1.0408288139228625,1.247972168545742,-8829794.295318386,-122.6022356771866
784,1.0450293873379277,1.1121095780399035,1.1343838332796563,-9562779.383340111,-132.77977860784696
785,0.8482233665614761,1.1207359921857525,0.7398663066134649,-7859545.864474566,-109.13027667053058
786,1.0135869890191056,0.8926411371380373,0.7070239664385424,-7753268.03656138,-107.65460250765904
787,0.9688137040510556,0.9385122122962468,0.9916002962785618,-8464590.821874049,-117.5313630357832
788,1.0308799546938203,0.8631217216926842,0.7738019770742474,-7911731.972200485,-109.85488397897949
789,1.02345695858017,0.9529502059517975,1.1375040925296689,-9077260.370018525,-126.03831731145311
790,1.0609166594367758,1.103681308896972,1.1154956960015352,-9546665.567098457,-132.55603728042266
791,0.9719724309560592,1.0518899867183296,0.8652287045532511,-8441517.976559125,-117.21099516259919
792,0.9225253995112851,1.086695547976238,0.9678517098409493,-8629363.080176234,-119.81923595442387
793,1.1193521362073409,1.0967267121004836,1.2145374025967703,-9993298.175003437,-138.7575584511385
794,1.166654094336483,0.9792955661539888,0.8913200909926833,-9001309.329764469,-124.98373245639115
795,1.0328794986376455,0.9613517270312882,1.0606445000801399,-8930411.956259968,-123.99931807429155
796,1.0822343450575298,1.056521505547641,0.9247317322120728,-8996259.5625319,-124.91361612846144
797,0.8667440806795011,0.9791588015386622,0.7855564864491452,-7672505.918649486,-106.53321554406095
798,1.1560388140735234,0.9537632382213572,0.7926758483339943,-8637883.326428782,-119.93754009653016
799,0.8101791039623004,1.0437467158859453,1.0821413904728459,-8423245.509431005,-116.95728083513934
800,0.9362416666325167,0.8715135666542952,0.9457773369371392,-8054082.919024384,-111.83143561174263
801,0.9244869980253575,1.0531361919205027,1.0634675496716142,-8799271.41957379,-122.17842367427635
802,0.9458374912790161,0.915367766276497,1.292821579693355,-9114678.551159477,-126.55787105295839
803,0.981600648478446,1.056482270734071,0.7843317805470165,-8274775.274995508,-114.89576251834694
804,0.9942358798637592,0.8582610159608396,1.00327307074627,-8373472.601119567,-116.26618094865916
805,1.185606962847081,0.9652620138957401,0.7233976075449469,-8589659.74623791,-119.26795272608668
806,0.8123823163677375,0.9663960279840608,0.7960149618779164,-7476023.890426652,-103.80505052403554
807,0.8093408385312744,1.076864084185053,0.9751138053291344,-8226129.651702669,-114.22031505353178
808,0.9156979087890619,1.1200249549049441,0.7696833761203153,-8172376.0994108915,-113.47394368109146
809,1.1823675315821276,0.9441900152132058,1.2330422033852089,-9861906.608047312,-136.9331784804193
810,1.0411771505917846,1.0980122079224461,1.2904078979262785,-9922159.712405179,-137.76979653217637
811,0.9153621751274983,1.1383406456222778,0.9336891369414522,-8650201.141095532,-120.10857370912535
812,0.9542047618947689,0.9521161312763516,1.024844564408551,-8536497.158137798,-118.52978692771526
813,0.8616580172713949,1.0161134456074032,1.0250228874460023,-8380912.304756612,-116.369481690236
814,1.104760725041948,1.1000949885812756,0.9642648101874545,-9293509.369485235,-129.0409479403037
815,0.9209332997405976,0.9278004691951283,0.8167743020229231,-7809415.74457962,-108.43421687929121
816,0.82305903287961,0.9527343936504139,0.86214861527847,-7651280.470618343,-106.23849889553746
817,1.186566954346563,1.0173126478750132,0.9083662234183045,-9215727.59884352,-127.96094328145675
818,1.0321870403974784,0.8917590104037086,0.9664262495213217,-8497616.553476905,-117.9899273458863
819,1.0504937285684255,0.9966693495377353,0.9410672803925946,-8770744.551693223,-121.78232636305364
820,1.1975393555598792,1.1140944286446781,1.074043574895664,-9943705.231595429,-138.0689573883869
821,1.0277509444729132,1.036198143947375,0.82078726469346,-8478924.714269925,-117.73039001137452
822,0.9580550973057275,0.8618378598672698,0.985327622492096,-8208982.408166358,-113.98222452469946
823,1.0172098335830653,0.9183249208309628,1.2784173082993082,-9334620.085914306,-129.61177276089637
824,1.1637818443748968,1.0666429706367717,1.0200319772592175,-9558886.206076698,-132.72572160261922
825,1.147987663859074,0.8891957031470389,1.174305876564931,-9442677.669556113,-131.11215894128387
826,0.8499283255867394,1.0882631987648215,0.8654605409508142,-8110170.111667542,-112.61020972367797
827,1.1508362324072756,1.1332126281476194,0.7892775816430694,-9082186.284152094,-126.10671393150231
828,0.9850702420261574,1.1442962134488055,0.9900444615838879,-9058092.301734315,-125.77216750697771
829,1.145419009005818,1.0266194566393958,0.9251979447517611,-9140259.260206234,-126.91306076796714
830,0.9143134222103481,0.9109669273258262,1.1570789148266183,-8636060.63850103,-119.9122319627945
831,0.9546162027292111,1.0033826386602254,0.9953952880007092,-8595257.396764396,-119.34567644717615
832,1.0309116116932524,1.1096731436873657,1.2884436061500577,-9911675.101565586,-137.62421706722546
833,0.9630336834295268,1.098255676631891,1.1587166767928305,-9303080.818508558,-129.1738480973948
834,1.0294115805822293,1.1368141430835799,0.8202847093170417,-8747763.326570116,-121.46323064185574
835,0.8437056841238486,1.1061885900866266,0.963489889980249,-8393012.563616615,-116.53749452710308
836,1.1387875416828241,1.1179270615586243,0.7374745561714429,-8863722.55065139,-123.07333158467091
837,1.1533859051944242,0.9844957166108266,1.0062594934025393,-9270465.8604195,-128.72098740274006
838,1.0506370044372841,1.1279147820190258,0.7114696566578583,-8512852.22687893,-118.20147560609051
839,0.9907373873271268,1.056316612729168,1.133624174618937,-9224018.6939169,-128.0760656453772
840,1.0770129726148432,0.8903305388224365,0.8796373530230087,-8422873.170013595,-116.95211087947806
841,0.9434862101668055,1.0913311623038515,0.8672559234487318,-8450678.528614562,-117.33818999007431
842,0.8842819855468813,1.1372344057114288,0.7053179710680813,-7938437.067567705,-110.22568586705174
843,1.1991283422727912,1.0530463896572186,1.1970815796694703,-10112133.56150264,-140.40759508563738
844,0.9178477585384773,0.854294583300118,1.1427217111369181,-8461830.103002662,-117.493030284828
845,1.1336578388002703,1.0721428395860557,0.7857101723805031,-8852193.697338797,-122.91325274889694
846,1.1013711689027876,1.0806768346322921,1.0951243094020329,-9574418.313887551,-132.94138587278226
847,1.1064463731182343,1.1037764319033196,1.068162468542475,-9582049.628201412,-133.0473471403659
848,0.8354418855878717,0.9962883429001632,0.746589600802963,-7505483.186051498,-104.2140946517109
849,0.9630172124129723,0.9721319467376882,0.7396059064841449,-7870564.524586448,-109.283271442402
850,0.9395282135877917,0.8832994296373944,1.1849411260055334,-8724899.07140538,-121.1457590557083
851,1.1790752103857882,0.8716949425773816,1.273069124375021,-9765072.246603908,-135.58862742902855
852,1.009030639734698,0.9398697033861622,0.7461172451656981,-7964094.925249732,-110.58194679559584
853,1.000249707228167,1.0883546633472245,1.1242518863600188,-9316888.407770878,-129.3655673216773
854,0.8200904045855896,0.871870550610371,0.9417239695795823,-7637496.267809845,-106.04710439360147
855,0.9181161976191773,0.9197152969168143,0.8686026993452282,-7914471.182540702,-109.89291808265942
856,1.1213930973187538,1.1287684160895561,0.9430616167165399,-9371398.266477613,-130.12244005510405
857,1.1624444008529988,0.9464487103743645,0.985862191806275,-9148650.70657101,-127.02957651572724
858,0.8904115991263999,1.0421428126527532,1.2873886691048855,-9239317.01634954,-128.2884837912163
859,1.0413972384173515,0.9573442252340646,1.088690467594317,-9023404.090098426,-125.29051955958913
860,0.849168271386155,1.1165977240796194,1.0018503704679018,-8540277.077473657,-118.58227133966827
861,0.9797398968158568,1.0257594365360556,1.0748703176736414,-8950853.740361566,-124.28315350105966
862,0.8287103224906053,1.0547851663670207,0.8451590081893178,-7894552.400481974,-109.61634457135334
863,1.085581053002636,1.096760438315259,1.1823751045315123,-9790589.517565606,-135.94293630233307
864,1.0210003869631556,1.0060509676932252,0.785725576803647,-8283958.713148888,-115.02327512069652
865,1.1101384601612543,0.9314228141340143,0.9980172536907679,-8957881.761303606,-124.3807380031513
866,0.9137096371710067,0.8901485088999079,1.077734618135042,-8370794.705515222,-116.2289982038497
867,0.8217328139291615,1.07459357023786,0.89055207715667,-8041409.861023109,-111.6554694236462
868,0.8000538772017942,1.0033387417711688,0.7281111451165618,-7351495.5704146745,-102.075967158335
869,0.9104678231283598,1.0620929462367148,0.7376137729731195,-7917599.929964709,-109.93636093265378
870,1.1357353969424009,0.8511459767975749,0.8480943215211413,-8442758.630950367,-117.22822172496085
871,1.0963616224608286,0.944881044918792,0.761135432839608,-8322635.7496570125,-115.56030814623126
872,0.9440935675201712,0.9311179859153577,1.205627141296333,-8920868.945598587,-123.86681278560134
873,0.9253391670340573,1.086679741532802,1.2351232868864408,-9341363.084762866,-129.70539971372813
874,0.9735269678306118,1.1229829431563174,0.9263908323779158,-8794428.535039106,-122.11117992530323
875,1.1856313665960432,0.8767868573576718,1.1122115599019458,-9378805.51659437,-130.22529017756003
876,0.9975256161827715,0.9662946416366941,1.0796271272491607,-8869426.057932042,-123.15252513328842
877,1.0815428366537325,0.8513089808950927,0.8001718532483192,-8127447.96479901,-112.85011377475459
878,1.0852184202537274,1.049915624073462,1.2796285030772063,-9921754.367470898,-137.76416829288777
879,1.104415116100313,1.1352318123194014,1.1215243009208842,-9797768.8403374,-136.04262163961624
880,0.9192208834557772,0.8816094766752569,1.1690943180069613,-8607689.754215918,-119.51830049336745
881,1.0576596885903664,0.8644558037179888,0.916030279540587,-8382712.779622616,-116.39448139424607
882,1.1827199261937145,1.0001203437130604,0.9596374816118228,-9291784.926916277,-129.01700394940428
883,0.9830798420637176,0.9126648172015491,0.9212243025188771,-8261763.443111888,-114.7150924341035
884,0.9479253023948707,0.8657065060562417,1.160540577110751,-8643987.216855576,-120.02229298970347
885,0.9666017727615516,1.0966539660449268,1.2102088006719374,-9446653.5473296,-131.16736424816935
886,0.8847976218794632,1.0472060446510385,0.983369082497789,-8434223.086053513,-117.1097051602395
887,1.152062695168594,0.9147222037529362,1.1066879201860265,-9346368.314968213,-129.77489764230162
888,1.0431008489010891,0.9385904432715498,0.7819605421907035,-8174249.951054103,-113.49996222615619
889,1.0606559041909107,1.071579237439699,0.88937640625801,-8867344.217132466,-123.12361864602323
890,1.0579330416089254,0.9685392722834509,1.1279241299695706,-9213816.673152586,-127.93440996096413
891,0.8796861099576213,1.1170645007908522,0.8724457578793479,-8308430.551973552,-115.36306810461988
892,0.9471143951024612,0.8674275856241049,0.7669073273927658,-7611501.662327423,-105.68616770118258
893,1.0063447610849312,0.9302778030183914,1.2012881354453167,-9125326.604918696,-126.70571993287888
894,0.8058773554619816,0.9637282146015808,0.9024073280614556,-7725745.819308337,-107.27245483205516
895,0.8077310523670405,0.8873105197001531,0.9481856049511812,-7651742.360345041,-106.24491226273895
896,0.9971458337789787,0.9712869241764607,1.0185626070472562,-8720780.80116946,-121.0885766207433
897,1.0380526699622725,0.8529771463383506,0.9784570956721024,-8447882.545624474,-117.29936759466676
898,1.1853996963550353,1.0057096840388646,1.106525360475372,-9701765.433206027,-134.70960843984398
